The number of jobs:
180

The number of machines:
12

The number of workers:
6

The processing power of each machine:
(Where columns denote machines: 1 to 12.)
0,13,16,12,10,17,20,17,17,19,14,19

The idle power of each machine:
(Where columns denote machines: 1 to 12.)
2,2,9,8,3,6,7,7,4,6,5,5

The initial coefficient of each worker on each machine:
(Where rows denote workers: 1 to 6 and columns denote machines: 1 to 12.)
0.5,1.25,0.75,1,0.5,1.25,1,1.5,1,1.25,1.5,1
0.5,0.5,1,1.5,1.5,1,1,1.5,1.5,1,0.75,0.5
0.75,0.5,1.5,0.75,1.5,0.5,1.5,1.25,1.25,0.75,0.75,0.5
1,0.75,1.5,1.25,1.25,0.5,1,1.25,0.5,1,1,1
0.75,1,1.25,1.25,0.75,1.5,0.5,0.75,1.25,1.25,1.5,0.5
0.5,0.75,0.5,1.25,1.25,1.25,1.5,0.75,0.5,1.5,1,1.25

The basic processing time of jobs processed on different machines:
(Where rows denote jobs: 1 to 180 and columns denote machines: 1 to 12.)
25,79,98,44,14,14,66,44,89,82,85,87
67,48,47,98,88,15,32,75,81,10,11,6
1,96,68,37,46,98,19,22,54,54,94,38
21,51,94,6,90,54,18,76,50,16,1,43
37,76,87,96,1,38,87,69,12,84,69,96
36,71,13,83,24,75,11,52,49,70,36,2
71,54,38,66,63,77,59,17,65,51,22,17
78,84,25,54,23,94,26,45,21,12,27,42
48,79,99,95,36,86,52,41,37,56,40,99
46,90,57,69,81,78,48,6,66,81,86,47
71,86,29,3,28,12,42,19,4,29,72,63
47,69,33,86,61,64,91,10,35,32,74,32
44,70,33,21,30,75,89,89,92,17,72,39
30,95,91,19,81,2,84,16,1,7,44,80
2,87,67,81,60,2,41,86,65,60,80,4
28,10,94,12,67,24,63,1,43,98,71,96
14,87,93,42,44,71,16,45,95,32,3,76
31,85,67,5,52,24,72,59,55,3,55,3
88,59,54,6,83,16,63,8,29,21,46,4
10,36,25,25,64,57,92,5,52,28,89,37
40,95,45,77,26,21,6,14,8,28,56,10
21,76,82,69,27,16,74,41,35,89,97,24
44,66,54,50,78,80,58,14,40,89,31,74
90,34,69,70,28,48,80,42,86,99,46,52
5,48,43,77,25,19,18,64,54,48,54,28
25,85,15,82,54,54,27,45,81,67,35,8
81,49,73,26,80,85,20,93,42,76,61,80
33,38,10,99,19,82,20,16,80,37,11,81
6,37,19,22,70,62,47,44,66,13,59,59
47,35,14,84,93,24,89,26,13,19,45,29
54,23,26,67,24,32,42,96,5,18,67,9
36,11,34,20,42,62,57,95,9,34,3,54
11,66,36,98,39,33,12,44,54,34,86,53
87,2,34,16,53,18,30,22,37,68,17,67
60,4,53,27,42,44,81,10,40,31,73,88
2,35,52,81,6,91,72,33,28,49,81,39
17,81,46,14,13,33,48,81,94,35,72,50
92,20,10,43,17,83,8,12,69,37,15,62
12,54,64,9,21,22,76,91,16,95,14,59
47,84,11,87,55,98,48,67,44,48,9,58
17,52,35,74,97,70,6,91,83,88,57,96
17,13,91,32,97,68,76,47,22,34,89,23
49,80,70,99,81,44,90,36,56,41,82,8
61,8,13,73,68,78,79,70,22,95,5,63
55,45,5,85,35,51,8,34,42,53,83,83
12,82,70,78,25,38,7,60,31,21,97,43
86,46,77,32,59,5,83,93,48,44,91,56
71,7,93,20,42,5,39,78,10,60,75,15
67,10,43,20,42,75,93,75,74,55,72,91
78,14,24,70,39,21,21,26,19,41,77,24
50,3,20,36,21,46,85,43,54,55,53,91
90,8,41,34,36,2,61,86,40,40,76,67
50,40,49,8,72,39,66,16,49,42,12,76
12,48,88,84,26,57,81,30,95,12,82,6
91,42,18,7,86,54,27,56,31,12,39,60
38,50,28,93,82,78,61,13,4,43,44,58
84,77,79,34,35,94,58,11,47,92,95,63
41,61,13,28,97,31,9,45,46,98,85,54
95,46,18,55,66,7,29,32,3,80,43,89
4,21,46,72,55,76,39,35,51,21,32,99
64,26,67,75,57,2,89,79,36,95,55,88
31,51,56,44,88,73,27,55,98,66,52,4
49,45,24,96,33,49,92,9,84,16,18,50
21,6,85,78,77,7,10,93,90,22,52,14
70,67,3,70,40,68,7,25,61,49,30,8
77,5,89,51,35,50,93,9,5,77,86,74
28,56,7,35,65,58,78,50,30,78,37,44
95,41,37,82,59,31,51,55,32,94,95,11
86,49,52,17,53,24,73,57,73,95,49,14
6,81,85,77,69,71,86,39,95,34,2,50
68,6,34,27,6,86,21,95,20,32,65,76
20,46,2,88,14,2,91,7,81,38,34,76
43,19,57,20,57,23,80,20,14,43,51,40
37,77,16,85,98,57,68,69,63,70,95,60
42,49,78,56,68,81,24,83,41,7,87,25
71,5,1,66,76,54,93,34,31,20,63,19
97,14,61,47,1,12,50,65,18,22,46,66
37,4,54,14,15,97,68,86,19,49,55,89
57,71,24,76,48,76,17,60,75,42,21,64
50,75,62,35,56,86,55,2,24,91,21,31
30,63,12,23,83,53,40,1,70,37,88,82
84,14,34,17,35,46,83,92,3,57,24,85
44,4,27,75,80,64,66,28,45,30,9,78
66,94,3,32,56,42,39,86,2,59,92,88
81,6,9,42,21,85,6,93,10,15,87,81
44,37,24,30,28,28,22,83,33,35,66,76
55,22,97,92,49,91,59,75,46,3,94,61
95,31,86,70,1,33,19,60,31,40,2,8
31,21,4,83,79,51,76,27,23,37,56,73
44,61,9,22,68,43,89,11,74,67,41,38
7,20,98,68,40,74,14,86,26,46,13,83
20,53,45,27,76,34,57,93,35,72,22,85
85,76,27,83,31,12,20,83,54,41,8,55
68,70,57,85,47,53,78,14,1,41,6,72
20,5,56,60,93,50,28,21,44,45,2,84
4,82,14,67,1,3,44,90,10,47,39,1
23,50,56,40,66,16,82,41,72,12,43,82
69,43,53,70,47,37,40,88,56,68,35,38
92,10,21,31,36,78,55,5,71,67,15,87
52,59,20,49,3,28,28,14,83,25,75,24
28,87,2,84,93,24,61,89,66,45,87,31
74,4,26,48,3,44,3,9,27,71,19,15
31,59,81,33,33,24,91,40,76,36,33,87
36,89,18,23,31,46,87,82,24,70,50,49
61,78,70,17,14,33,11,48,27,95,35,91
63,60,26,52,32,37,50,93,51,75,74,2
80,4,66,68,72,43,55,89,77,3,82,1
90,77,60,36,34,51,63,26,40,64,20,50
13,81,91,51,79,3,5,39,12,24,57,3
65,77,81,80,83,50,39,45,41,57,49,79
5,28,4,90,61,11,11,90,21,18,33,67
34,95,72,66,21,96,87,3,82,20,70,81
90,22,42,37,59,48,90,70,18,93,40,25
14,70,99,27,38,21,54,85,42,40,84,77
50,49,59,80,78,8,30,43,27,80,12,84
3,19,57,84,56,55,17,11,69,18,4,60
75,8,13,68,20,16,95,97,88,1,38,52
20,22,28,44,53,62,15,63,49,77,94,17
41,61,22,81,38,2,33,15,59,10,39,66
30,94,57,14,53,65,6,12,47,30,86,88
27,65,52,94,65,20,34,52,28,88,89,66
86,94,25,11,16,64,52,17,95,30,89,93
97,68,94,31,80,86,28,60,76,30,16,43
61,35,3,76,25,76,6,52,33,16,26,77
81,72,8,81,93,37,93,72,13,46,10,28
94,67,70,70,7,29,36,21,34,7,26,5
5,22,69,16,5,95,47,88,16,99,67,4
80,44,81,32,39,40,85,90,91,46,89,46
87,44,75,85,91,37,74,82,89,75,41,84
59,44,27,49,25,97,9,38,6,99,7,37
51,8,69,43,65,50,2,84,35,45,91,56
56,53,27,19,82,27,77,83,3,24,13,70
34,36,72,77,6,32,13,29,61,83,83,3
87,60,72,49,90,89,4,3,57,40,46,90
87,62,22,70,85,62,72,24,79,37,20,50
45,17,12,9,97,59,94,1,17,57,67,27
9,98,2,47,8,49,2,36,28,55,69,40
87,22,28,99,89,80,36,57,60,98,77,56
71,27,54,88,42,63,28,63,57,86,91,30
93,84,75,96,71,81,97,72,67,62,4,51
86,28,64,45,89,37,69,80,24,19,48,86
94,12,49,72,61,71,35,82,83,23,9,81
58,10,90,8,68,34,39,33,86,42,6,72
55,16,19,82,45,55,62,57,68,22,36,78
82,13,37,13,62,32,71,17,79,44,91,23
1,37,67,15,29,88,41,56,99,71,88,26
33,93,11,76,60,16,5,50,7,2,55,36
28,58,54,51,33,43,65,84,20,16,66,75
39,21,73,65,90,28,75,40,1,31,78,44
2,94,88,94,82,32,13,91,52,57,11,66
60,92,1,58,79,95,70,8,64,49,52,30
2,45,35,51,95,78,16,51,88,13,88,21
29,78,56,53,26,38,73,10,63,84,61,29
70,97,18,31,56,81,35,13,47,15,35,55
57,22,37,37,99,13,49,83,7,31,30,46
64,5,61,37,8,71,46,65,93,42,7,91
9,97,47,62,97,75,39,62,94,29,88,91
69,59,35,8,88,2,51,14,79,14,80,99
73,28,58,95,44,2,79,43,17,89,7,43
68,23,26,67,57,13,93,92,31,69,56,89
70,9,54,34,21,43,78,82,75,31,38,41
13,84,60,62,97,12,50,98,99,96,86,26
79,93,33,14,41,89,58,69,98,16,23,47
40,54,52,76,58,56,65,70,10,59,12,12
8,31,59,32,93,50,28,54,97,92,59,32
74,56,57,81,62,93,10,19,57,7,7,39
86,27,59,2,51,73,68,33,49,16,66,38
19,58,31,31,86,6,42,31,82,42,50,49
72,68,19,65,11,23,8,24,78,86,42,84
80,39,3,40,9,12,17,53,94,16,9,67
30,45,25,27,85,2,48,57,39,38,74,4
6,71,57,26,50,62,79,1,24,30,3,37
35,20,52,6,32,31,65,71,54,41,7,93
51,26,17,54,92,98,29,53,76,21,37,35
5,96,44,31,57,18,87,81,67,48,22,42
33,10,59,16,33,8,51,29,26,89,18,22
96,79,3,95,83,21,28,26,54,19,3,6
93,37,1,62,16,37,33,90,4,15,57,70
55,64,35,81,97,27,17,24,11,67,46,29
31,2,90,21,99,94,6,9,69,45,36,89

The initial sequence dependent setup time of each job processed on machine 1.
(Where rows denote jobs: 1 to 180 and columns denote jobs: 0 to 180.For example:The value of Sijk is in row j,column i+1.)
34,14,38,58,49,61,4,38,24,1,87,27,51,79,20,97,26,48,72,28,3,24,65,63,65,54,55,70,32,74,80,77,65,88,52,21,90,94,97,93,37,12,49,25,51,48,8,9,77,13,35,11,72,48,86,69,83,62,28,76,85,41,9,15,38,33,54,10,13,21,47,79,56,46,8,1,55,86,59,89,29,47,57,30,25,92,32,64,57,8,34,42,31,54,7,69,14,30,48,48,70,29,68,37,34,99,41,78,8,29,24,85,89,61,4,85,47,36,55,78,43,24,13,43,1,38,79,35,28,12,91,4,8,80,81,39,67,73,20,16,52,90,77,20,42,36,45,17,14,82,83,87,33,94,20,43,8,84,29,34,87,9,98,25,65,72,18,93,80,27,24,78,51,46,63,46,45,29,16,13,96
93,75,24,68,3,49,77,34,97,46,56,23,19,4,56,28,85,15,20,42,79,87,77,5,96,52,92,97,11,10,27,72,17,30,6,44,51,49,92,5,80,23,33,47,7,15,80,66,57,29,82,37,70,75,74,34,40,38,89,55,70,2,21,5,68,58,71,26,93,44,95,24,63,69,9,85,19,32,86,94,38,36,68,63,50,75,10,65,39,7,46,47,17,34,4,79,4,34,53,98,79,7,51,70,84,67,50,7,61,50,76,20,71,58,12,73,24,29,32,71,41,69,47,9,26,6,54,85,14,43,73,53,10,46,18,32,16,4,26,20,74,87,43,85,82,70,64,75,94,1,86,58,90,70,36,59,9,34,26,70,97,15,35,92,50,21,69,19,7,67,3,65,68,22,24,10,47,59,14,52,26
73,86,56,1,22,86,91,4,62,59,64,61,28,49,11,54,36,85,80,84,53,72,1,59,40,28,49,90,99,34,14,60,10,24,53,49,53,12,56,25,55,89,54,28,95,90,61,11,14,82,1,46,16,22,68,71,47,53,94,5,76,34,61,37,72,55,51,71,14,60,89,51,82,59,31,74,72,89,76,29,90,40,69,85,34,81,78,32,93,98,59,37,71,66,94,92,95,60,47,75,50,85,74,64,83,61,43,51,57,26,98,28,79,15,78,80,35,54,21,84,90,53,83,36,28,45,60,89,54,25,90,7,55,68,65,45,56,80,23,97,3,5,72,53,94,11,57,12,57,68,55,96,44,2,59,53,3,73,57,11,70,20,1,16,43,3,34,11,36,32,86,96,42,61,19,42,14,43,2,96,84
90,62,33,86,29,92,59,25,99,67,53,91,70,89,32,96,12,34,57,89,43,49,76,73,68,57,60,89,44,12,24,2,54,74,3,20,89,26,3,22,55,99,14,33,43,18,90,68,88,84,57,53,2,11,69,60,90,94,72,56,85,34,9,38,46,82,47,57,56,83,70,77,88,81,90,52,31,18,33,16,45,44,44,19,54,42,67,3,64,56,76,39,47,78,84,27,18,15,68,96,93,99,31,1,99,97,4,86,51,17,68,62,91,37,35,33,60,8,92,92,59,62,41,31,67,8,59,11,55,15,97,87,87,45,55,71,3,8,87,31,10,29,94,48,2,17,15,44,99,41,75,8,87,35,64,68,45,86,5,44,52,96,83,65,23,39,91,49,78,32,74,30,58,88,27,78,76,52,25,24,10
40,10,44,30,21,95,89,7,77,50,43,44,99,9,37,84,4,64,95,82,55,66,43,49,86,89,95,52,79,30,64,59,8,24,97,30,27,71,51,64,66,95,94,16,72,67,18,55,90,40,99,49,73,72,45,48,34,66,60,53,10,63,76,47,80,48,52,32,36,98,80,45,44,25,70,62,4,96,53,41,40,31,78,86,70,57,90,79,86,14,99,63,52,81,82,46,17,13,34,72,39,24,56,64,68,65,10,56,55,79,66,11,64,93,82,96,43,96,85,41,9,28,68,85,50,57,77,74,56,36,42,46,3,88,61,70,61,19,18,8,66,22,77,9,45,5,23,6,79,3,59,15,10,54,62,47,14,59,19,73,32,88,2,87,40,15,76,8,62,85,49,35,46,43,20,11,89,27,89,60,38
65,43,51,51,45,76,86,27,99,1,22,72,42,42,71,37,86,28,89,82,11,58,89,55,62,80,64,38,30,16,64,71,4,75,6,29,24,87,3,9,79,46,88,20,72,3,73,62,31,1,63,95,3,59,13,69,45,48,50,68,81,77,47,63,30,32,75,89,78,16,38,71,70,43,89,40,99,41,8,7,31,72,33,44,28,14,90,53,96,71,86,17,77,83,81,60,67,17,62,8,44,80,36,18,68,3,13,57,11,74,66,55,81,63,71,82,4,5,55,8,53,36,17,13,6,9,20,7,50,4,58,46,25,35,88,58,15,73,74,60,28,55,44,40,99,46,87,35,20,99,66,87,86,54,2,81,11,85,99,63,44,37,31,10,26,36,87,22,68,63,75,33,46,6,69,39,63,72,43,44,63
46,70,28,98,60,29,15,32,86,27,36,83,30,89,22,33,55,10,72,73,4,89,77,36,71,64,53,47,89,31,19,20,95,25,25,38,68,20,64,85,21,76,59,59,10,20,55,35,32,49,75,78,58,81,47,30,37,9,73,59,72,61,58,2,50,90,52,23,26,46,13,20,15,58,93,31,37,75,1,31,11,35,5,28,10,97,29,30,65,5,99,47,68,60,9,20,61,96,6,69,39,80,93,54,80,72,18,42,93,90,96,34,66,92,9,60,34,87,19,57,4,57,4,51,27,11,31,36,16,93,31,70,12,31,88,3,10,42,26,77,16,79,41,41,66,59,27,19,78,63,40,65,98,12,11,25,53,5,64,61,13,70,65,62,32,42,54,3,22,63,26,36,44,17,8,28,73,99,46,40,39
74,81,6,33,23,49,53,14,60,9,99,37,72,37,81,84,70,95,7,52,47,51,7,33,37,68,25,43,73,28,7,66,23,21,46,59,29,57,9,64,93,88,33,97,52,71,76,28,5,77,37,29,95,88,75,74,87,91,4,86,13,27,98,13,24,81,30,54,19,1,95,53,32,43,93,73,56,1,2,76,59,83,60,83,73,33,70,54,58,88,13,71,77,21,77,40,33,43,51,62,7,23,91,83,48,70,4,9,47,9,53,43,88,28,62,15,65,35,31,31,74,22,5,96,21,59,14,23,33,61,60,45,36,10,53,67,32,83,4,25,25,55,44,96,84,3,43,91,40,27,60,71,27,87,39,24,59,5,97,76,20,69,31,78,86,29,32,4,53,70,35,89,79,3,55,67,26,43,64,75,20
44,59,71,9,48,5,75,52,2,9,12,89,61,72,51,98,33,17,21,53,98,94,74,67,62,3,79,32,73,6,75,74,35,44,94,40,41,88,73,20,56,40,3,86,40,6,47,98,97,65,43,78,86,57,13,11,45,49,64,49,80,90,31,27,21,5,91,37,32,53,33,4,23,34,59,18,74,34,65,58,9,66,12,55,29,61,5,3,88,60,44,71,20,21,39,8,2,38,61,88,43,52,42,70,94,4,19,49,58,5,37,51,81,24,43,79,17,50,27,75,1,51,25,50,41,35,12,64,27,93,73,63,83,30,26,65,47,26,77,11,16,81,21,51,48,15,33,30,98,45,60,34,67,63,33,33,75,8,87,13,5,75,99,68,67,78,86,32,22,69,96,71,86,51,51,74,68,54,25,33,31
14,80,75,30,35,86,94,31,18,10,86,30,47,87,11,88,92,3,64,41,2,21,89,82,36,89,90,9,95,67,96,66,98,23,94,96,23,89,29,15,73,53,40,31,34,25,56,38,54,25,60,6,72,14,92,15,28,26,46,25,18,70,64,41,2,74,31,56,76,91,68,84,50,82,39,32,10,20,55,45,20,40,94,42,54,10,95,35,56,47,28,76,99,78,40,79,49,72,2,80,53,10,91,8,7,53,49,83,9,47,39,87,14,77,85,91,32,65,99,34,55,24,60,14,41,92,62,30,66,47,85,50,8,58,52,32,81,81,71,14,72,15,36,19,75,19,11,89,61,59,60,90,10,3,7,94,97,66,53,94,13,43,35,79,96,97,20,99,2,33,12,49,78,67,21,46,41,70,48,45,50
14,94,95,7,92,99,57,13,58,40,5,8,13,66,87,35,86,92,25,32,74,13,78,70,80,34,31,64,89,97,32,30,12,60,12,76,59,96,30,65,91,11,80,24,91,94,71,57,28,89,61,86,59,40,60,33,73,68,93,27,59,35,4,52,59,35,64,44,46,1,30,87,58,77,73,72,19,8,67,51,91,84,78,69,11,62,7,46,89,8,70,35,2,80,24,3,58,97,64,9,16,98,3,74,47,75,47,15,29,38,31,37,84,88,99,64,44,53,2,94,27,31,32,14,51,39,34,81,81,74,59,98,62,53,69,63,28,80,24,82,52,60,35,67,53,92,9,33,51,60,49,7,7,97,69,95,46,23,23,80,99,95,29,41,49,44,80,27,83,81,95,66,90,42,2,81,18,69,48,47,13
51,83,84,26,34,49,2,3,13,31,67,12,60,41,21,9,33,58,1,40,41,88,20,17,98,18,60,90,22,8,82,22,58,8,66,18,7,49,21,78,32,47,2,6,8,16,15,92,97,90,28,5,58,20,5,44,24,61,92,66,30,52,54,54,55,49,58,85,98,38,36,21,2,67,64,76,9,85,95,52,76,66,24,16,20,17,69,44,59,98,92,26,97,4,24,5,4,92,86,57,16,62,75,35,31,27,37,81,93,44,11,30,78,22,54,55,74,35,11,80,5,49,21,45,24,85,41,35,94,80,45,64,5,59,12,87,69,6,82,40,7,9,71,24,58,61,32,53,78,40,15,52,33,29,55,28,42,24,57,55,70,83,43,72,68,73,70,8,47,26,47,26,39,44,59,43,59,73,84,69,46
35,2,63,22,21,2,7,76,58,32,78,53,71,24,84,24,50,70,66,86,9,86,18,33,41,61,49,65,20,29,60,56,87,81,58,23,38,61,18,81,37,83,68,34,78,63,59,57,18,65,99,52,16,91,84,68,37,19,89,11,39,75,21,75,75,18,55,56,44,15,70,70,27,30,88,19,59,97,85,15,79,47,3,49,63,97,20,97,31,22,26,41,58,71,96,75,1,18,91,99,32,2,86,26,31,84,29,63,90,73,48,42,82,94,61,97,18,8,50,35,87,65,73,41,38,3,57,94,32,40,45,31,12,48,93,1,29,23,28,84,38,37,67,2,88,33,22,80,48,94,69,94,89,84,42,15,87,59,43,46,16,21,59,51,92,1,81,62,38,52,43,86,78,42,45,31,95,91,5,99,15
64,41,16,7,35,32,85,80,45,22,56,93,3,59,95,31,4,46,40,26,63,4,42,24,39,95,3,57,2,57,17,93,62,97,65,67,99,30,24,19,67,21,25,63,34,19,6,91,64,29,10,76,1,24,85,37,32,77,85,92,71,11,55,72,27,6,33,75,11,65,82,41,93,54,12,36,7,61,15,1,79,99,78,69,46,83,51,42,93,90,67,42,9,37,27,53,99,32,7,11,95,60,31,90,74,34,80,72,7,78,47,96,21,64,59,6,91,81,31,52,16,66,54,96,92,27,89,48,64,24,64,5,83,63,15,90,36,23,67,51,79,26,66,52,63,64,73,85,82,51,88,21,28,67,20,51,61,35,53,63,52,46,6,33,63,6,79,80,28,7,9,43,86,31,38,33,71,24,80,88,14
85,6,59,79,62,16,11,19,59,37,77,38,30,26,76,2,11,30,83,62,45,30,1,71,57,13,38,47,29,35,98,32,28,36,82,10,88,15,62,91,88,83,77,64,1,41,31,58,28,31,62,52,37,8,60,57,84,19,75,14,87,59,3,36,3,95,83,63,93,52,5,6,2,99,34,77,54,67,76,62,25,48,22,51,86,59,47,54,99,10,10,47,53,2,62,75,49,41,25,56,19,12,40,80,59,62,43,26,60,73,29,16,93,27,58,90,66,91,75,74,97,39,85,42,97,70,85,57,29,90,97,88,46,43,18,76,39,47,53,77,91,76,67,50,63,62,89,36,18,56,24,35,97,44,87,56,57,69,16,20,45,58,42,8,87,74,37,81,95,24,47,75,2,8,66,79,23,11,50,3,9
5,93,51,40,44,35,59,70,36,55,31,16,86,15,29,44,30,20,78,73,19,90,30,9,95,10,88,40,69,37,84,47,57,20,91,94,30,48,25,43,82,65,58,91,34,65,26,56,56,71,45,83,27,17,41,58,27,68,7,5,52,99,89,64,4,63,17,49,25,26,98,15,89,54,79,84,81,50,22,9,39,65,43,48,38,58,89,44,53,38,42,3,6,34,5,91,67,18,71,41,49,78,10,52,57,45,39,54,62,56,11,72,53,36,22,46,92,22,87,60,63,91,34,52,73,81,51,89,14,26,23,34,97,51,82,28,61,9,30,12,73,83,39,94,47,11,98,51,78,95,43,61,52,26,45,89,37,3,90,69,54,52,90,89,12,7,74,82,17,15,50,89,35,46,30,80,60,96,19,59,14
