The number of jobs:
160

The number of machines:
14

The number of workers:
6

The processing power of each machine:
(Where columns denote machines: 1 to 14.)
8,19,10,19,20,20,17,15,19,15,17,16,13,13

The idle power of each machine:
(Where columns denote machines: 1 to 14.)
7,6,8,4,5,2,10,9,7,1,1,4,3,2

The initial coefficient of each worker on each machine:
(Where rows denote workers: 1 to 6 and columns denote machines: 1 to 14.)
0.5,0.5,0.75,0.5,0.5,1,1,0.75,0.75,1.25,1.5,0.5,0.5,1.25
1,0.5,1,0.75,1,0.5,0.5,1.25,1.5,0.5,1,0.5,1.5,1.5
1,1.5,0.75,1.5,0.75,0.5,1,0.75,1.5,1.5,1.5,1.5,1,1.25
0.5,1.25,0.75,0.75,1.25,0.5,1.25,1.25,1.25,1.5,1.5,0.75,0.75,1
1,0.5,1,1,0.75,0.5,1.5,0.5,1,0.75,1.5,1.5,0.5,1
0.5,0.5,0.75,1.5,1.5,1.25,0.75,0.5,1.5,1.25,1.5,1,1.5,1.25

The basic processing time of jobs processed on different machines:
(Where rows denote jobs: 1 to 160 and columns denote machines: 1 to 14.)
87,6,11,62,77,26,77,37,22,64,95,1,33,69
72,96,24,32,35,45,85,94,91,31,38,78,66,97
48,10,79,8,19,97,91,53,79,42,33,63,16,42
94,20,80,84,85,9,91,37,38,47,16,45,83,93
75,94,14,39,96,73,29,70,44,95,71,67,4,4
68,28,70,48,42,64,73,65,67,63,36,11,66,95
69,51,8,65,79,25,59,4,10,14,76,68,27,92
90,51,4,96,30,65,1,83,75,76,3,91,86,62
58,83,8,63,81,34,62,75,41,37,91,95,30,54
63,51,92,52,20,31,24,40,22,84,58,5,82,20
93,7,21,74,17,88,41,42,83,88,86,6,1,99
49,55,65,48,66,89,45,66,51,85,55,39,79,96
17,79,28,50,32,54,74,96,32,27,49,70,77,79
39,38,35,28,85,17,8,17,96,5,97,25,74,44
62,63,65,65,91,78,65,23,74,77,30,71,73,25
3,80,72,37,32,62,35,83,97,38,96,4,14,50
2,14,12,61,67,98,81,4,56,73,91,43,29,37
39,73,80,7,83,85,29,38,47,98,25,26,79,62
6,51,54,87,75,15,37,25,90,41,27,53,80,19
10,22,26,27,25,50,23,56,64,51,50,22,30,16
6,68,19,4,40,26,74,51,99,23,39,23,47,32
82,44,62,51,90,92,15,98,6,93,66,49,60,75
54,65,21,60,15,11,17,91,29,49,54,75,89,85
99,70,35,66,64,97,42,95,5,37,30,51,40,6
75,11,75,11,50,14,56,26,33,60,84,44,34,86
51,79,64,42,86,32,18,59,69,18,51,21,72,83
45,88,27,66,97,6,38,49,83,14,76,15,54,55
92,17,61,78,58,49,28,50,98,71,63,25,19,46
86,22,51,65,53,58,75,71,59,86,61,19,2,61
77,22,31,16,83,36,27,25,21,85,67,40,60,23
59,45,90,23,51,17,12,97,59,84,21,45,29,3
4,81,96,26,97,32,47,83,86,69,68,46,72,88
60,88,39,83,59,94,22,23,16,77,90,39,43,81
49,14,25,26,34,49,56,2,91,85,39,3,1,80
9,98,34,21,36,71,84,60,67,58,90,34,56,69
25,16,36,4,76,46,92,50,51,42,22,7,45,10
94,38,17,67,52,53,89,48,79,56,92,15,42,44
91,97,5,98,95,59,15,98,74,78,26,80,4,54
64,94,61,47,50,61,53,44,16,3,33,88,38,65
75,34,61,70,45,77,53,94,17,26,92,4,25,50
53,22,64,14,57,18,43,46,62,85,44,14,68,72
69,44,60,19,30,41,81,6,11,81,89,99,35,55
77,58,93,43,70,98,38,41,19,42,9,73,49,80
74,11,47,25,64,3,17,85,36,98,45,82,31,81
66,86,53,42,40,31,4,91,62,63,27,54,81,92
98,12,62,95,59,2,75,63,94,97,94,90,20,56
76,37,5,76,81,96,11,28,15,54,79,44,95,73
97,8,17,90,45,40,76,47,92,6,47,66,30,57
8,99,25,15,13,45,88,97,30,51,42,93,2,24
96,43,42,25,42,16,69,87,84,17,16,27,24,23
80,44,8,24,84,40,14,13,34,89,46,12,83,64
72,8,90,38,1,24,42,92,19,6,3,58,8,40
26,44,80,36,38,24,16,13,54,63,50,37,30,68
28,40,65,36,4,18,72,12,40,90,32,99,19,37
23,62,28,2,7,23,94,37,41,89,99,29,47,73
28,65,54,31,30,81,80,76,37,14,47,40,95,2
