The number of jobs:
140

The number of machines:
14

The number of workers:
6

The processing power of each machine:
(Where columns denote machines: 1 to 14.)
0,16,20,14,19,10,20,10,15,18,19,12,14,20

The idle power of each machine:
(Where columns denote machines: 1 to 14.)
10,9,7,10,7,5,7,4,5,5,4,9,6,6

The initial coefficient of each worker on each machine:
(Where rows denote workers: 1 to 6 and columns denote machines: 1 to 14.)
0.75,0.75,1.5,1.25,1.25,0.5,0.75,0.5,1,1,1.5,1,1.25,1.5
0.5,0.75,1,1.25,1.5,0.5,0.75,1,1.25,0.5,0.5,0.75,1,1
1,1,0.75,1.5,0.5,1.5,0.75,1,1.5,1.25,1.5,1,0.5,1.25
1,0.5,0.75,0.5,1,1.25,0.5,1,0.5,0.5,1.25,1.5,1.5,1
1.5,0.5,0.75,1,0.5,1,0.75,1,1,1,0.5,1.5,1.25,0.75
1.5,1.5,1.25,1.5,1.5,1.5,1.5,0.75,1.25,1,0.5,1,0.75,1

The basic processing time of jobs processed on different machines:
(Where rows denote jobs: 1 to 140 and columns denote machines: 1 to 14.)
80,47,83,78,13,1,89,37,58,35,98,97,89,46
41,51,85,58,29,37,64,24,46,50,39,48,80,76
53,84,67,94,37,61,94,8,90,88,45,97,27,71
31,66,28,77,99,52,4,55,83,77,7,81,52,71
40,58,60,9,5,93,85,44,94,93,38,70,89,49
22,63,91,77,60,15,41,9,88,53,87,38,41,74
94,41,14,37,14,63,4,98,9,36,8,66,82,91
79,60,65,53,72,50,96,55,70,20,67,23,83,99
83,57,11,96,48,31,54,14,25,35,76,58,94,21
66,99,52,11,79,97,9,2,22,56,42,85,23,93
81,43,72,18,3,83,31,3,45,98,54,77,59,87
18,2,64,57,31,9,26,3,59,58,59,70,13,22
71,54,4,52,33,53,19,47,58,16,37,98,27,40
44,65,48,93,80,35,5,44,3,7,3,65,99,46
17,17,35,31,59,38,3,26,32,33,25,23,49,79
30,40,12,94,8,56,62,19,85,13,92,13,64,27
79,87,52,30,36,7,58,27,59,46,71,46,48,68
86,80,25,70,15,15,18,76,48,48,59,65,74,47
91,62,19,90,90,81,44,64,96,78,27,64,40,75
24,40,12,76,12,86,19,24,86,81,64,37,44,32
21,91,30,76,46,91,26,9,22,13,9,73,9,89
36,56,9,62,32,49,59,73,36,40,8,3,59,13
24,36,57,82,98,96,16,37,14,93,90,58,99,76
68,85,52,41,19,57,77,88,47,34,35,4,64,16
9,72,71,61,14,39,63,76,93,85,80,94,69,16
26,84,39,4,9,65,94,62,90,50,71,77,39,59
29,89,22,89,15,20,45,36,62,14,20,61,45,13
87,12,82,4,17,7,27,74,47,68,33,83,82,55
93,81,50,39,2,81,59,64,71,48,73,29,28,93
87,77,60,25,98,10,70,28,15,71,73,39,49,49
14,52,43,35,66,2,60,34,56,87,54,60,67,34
84,27,86,71,28,28,71,98,42,19,35,57,83,68
23,38,81,8,82,78,14,36,9,23,68,21,75,54
49,75,70,71,90,95,50,33,56,69,78,90,76,52
88,6,33,47,19,45,38,57,60,60,81,35,34,25
89,85,23,75,60,76,67,21,77,84,16,33,48,94
72,39,70,78,64,67,69,41,56,16,86,61,49,66
42,18,16,47,64,12,70,41,26,64,68,21,39,58
93,24,97,74,31,36,50,55,14,37,73,82,1,99
76,51,6,20,41,72,78,39,3,24,53,89,35,86
65,23,71,33,66,37,35,87,1,4,23,86,87,45
2,46,72,11,82,47,30,22,81,58,74,80,92,54
22,13,99,50,85,26,3,6,8,34,37,42,67,51
4,79,51,34,57,11,49,40,35,15,65,17,1,48
23,39,86,54,58,44,5,88,51,72,17,63,84,76
31,33,45,53,85,56,77,42,73,42,88,87,80,95
97,74,64,75,25,43,22,32,32,24,88,60,27,47
90,97,55,80,65,52,53,1,26,42,74,48,80,65
30,52,42,57,23,87,85,96,38,58,97,28,17,18
37,28,98,64,63,98,61,67,64,44,4,74,5,65
35,72,45,34,49,85,40,57,54,39,2,98,75,61
76,59,71,33,39,28,34,75,57,29,81,55,57,32
73,80,3,71,37,20,55,10,29,78,52,14,92,56
12,53,25,99,72,38,90,99,98,17,18,22,88,8
51,21,88,95,93,94,55,71,76,81,63,42,6,78
82,2,87,99,49,13,24,64,57,42,52,3,52,95
35,65,74,52,11,45,18,90,22,85,68,96,49,59
12,88,66,48,53,12,4,29,58,10,6,47,15,99
96,17,30,15,86,63,57,87,62,50,22,75,63,81
63,6,94,8,18,42,16,25,3,94,89,4,88,35
79,39,60,49,58,85,14,46,90,10,8,90,29,42
49,4,34,41,84,41,28,56,1,36,82,59,41,27
88,15,56,7,45,69,55,26,22,84,66,5,2,25
16,10,39,98,47,10,96,92,82,76,90,31,43,76
46,89,45,71,13,97,16,88,93,96,18,77,20,9
48,87,26,12,28,30,72,9,64,54,66,37,4,98
90,42,28,73,95,38,89,90,99,50,49,20,74,3
3,56,9,35,21,87,4,66,11,21,9,33,49,16
91,90,43,59,89,89,71,74,45,83,57,22,35,33
29,67,37,53,19,23,34,6,55,26,38,66,94,11
89,37,35,18,64,31,11,8,47,71,31,84,20,49
17,44,9,1,65,33,43,63,57,53,11,80,53,26
25,37,83,78,18,16,87,82,30,58,14,57,49,79
21,63,20,30,19,61,61,39,5,70,80,29,48,83
5,40,85,54,98,92,78,15,79,34,68,57,55,63
89,36,32,58,29,43,53,26,46,18,60,48,47,86
39,46,36,38,51,10,55,39,36,48,30,6,79,91
26,34,16,37,96,89,12,33,36,38,93,51,25,34
23,63,60,41,68,58,42,15,62,94,69,65,33,71
30,61,69,95,83,38,24,13,21,80,80,65,9,1
65,99,58,62,12,25,40,52,22,69,85,67,90,18
30,56,71,79,92,44,54,66,79,70,61,95,68,37
12,54,6,11,81,22,63,9,97,45,55,84,89,17
86,73,69,86,17,5,93,60,30,25,2,15,79,15
24,16,58,22,32,2,66,82,66,34,96,5,87,32
1,94,94,34,81,3,41,81,21,74,32,10,99,36
45,88,7,77,21,32,34,91,88,92,71,27,34,96
80,37,11,64,84,57,53,86,53,76,57,48,29,86
87,57,67,30,20,79,23,50,80,32,51,29,63,44
75,87,43,15,92,15,39,97,79,47,38,28,73,19
1,54,11,74,25,26,3,37,28,81,13,6,18,34
39,13,47,12,48,63,8,41,5,76,12,17,78,56
18,76,38,3,33,14,29,42,18,9,29,37,79,33
51,73,23,74,45,66,95,14,40,83,61,66,97,50
64,86,65,12,32,63,30,99,51,84,95,34,4,34
23,99,35,1,56,92,85,89,65,51,74,28,5,68
43,15,44,83,73,1,65,68,8,71,16,21,49,5
96,80,61,80,26,89,39,61,33,20,82,58,96,97
43,61,53,10,15,17,25,17,60,77,41,83,40,65
28,89,50,76,78,12,78,14,94,59,77,12,26,48
83,42,16,17,35,18,36,30,30,96,48,12,9,93
76,40,74,77,30,15,96,46,75,74,51,1,63,43
83,72,97,38,47,7,69,31,10,74,70,50,57,46
48,28,22,21,42,5,90,35,15,71,65,59,35,64
22,94,45,66,25,29,68,47,70,45,16,73,25,82
29,20,88,43,85,43,92,93,94,18,9,67,35,4
94,14,67,66,88,22,84,35,80,44,22,73,76,12
50,20,12,28,77,71,44,32,80,22,88,25,38,84
89,67,68,36,8,73,56,46,57,24,6,12,38,76
38,66,79,85,70,78,92,46,56,72,92,84,33,22
13,30,48,54,75,4,77,55,36,67,13,47,70,98
6,30,21,16,91,32,84,6,62,72,48,75,30,82
57,40,13,29,49,42,3,12,61,56,57,56,20,22
32,2,95,50,83,6,5,68,4,30,98,43,22,16
94,36,50,5,77,20,36,74,19,66,13,73,6,71
75,55,10,81,8,47,61,89,78,52,30,27,55,53
3,37,39,23,13,58,98,95,9,1,60,30,43,2
63,63,68,53,81,39,41,24,9,48,80,83,24,80
69,68,13,32,68,96,31,45,26,49,65,92,12,4
24,9,73,23,48,46,68,70,56,5,33,22,15,65
42,90,62,79,52,64,21,51,22,55,42,63,97,48
54,76,5,98,81,26,71,17,49,56,83,78,9,41
69,6,35,4,42,21,33,83,37,20,46,37,1,38
84,9,55,91,39,53,11,40,28,97,41,56,41,41
57,56,65,10,91,88,36,72,11,12,89,41,93,22
66,27,90,15,52,47,31,55,31,42,5,31,17,97
86,9,58,22,14,45,84,27,9,7,2,39,72,19
95,43,53,92,77,95,55,40,83,66,15,99,43,47
28,52,30,74,79,63,9,99,89,75,33,69,99,68
8,25,68,11,21,31,94,28,38,37,84,10,43,54
51,82,33,43,45,85,97,62,17,48,21,1,2,95
45,8,97,72,74,59,56,57,17,52,84,95,33,72
73,16,55,43,31,30,59,36,18,1,85,23,28,22
88,80,94,64,35,19,4,61,33,94,47,43,36,14
48,34,1,2,96,68,50,14,78,61,73,47,99,88
69,47,88,93,16,89,95,15,59,9,34,65,39,26
83,99,72,86,1,49,27,44,67,61,90,49,87,12
52,12,17,87,83,82,91,84,3,25,4,81,31,9
29,98,24,4,61,44,16,56,23,78,8,43,78,54
2,39,78,20,38,63,98,34,19,29,77,40,72,7

The initial sequence dependent setup time of each job processed on machine 1.
(Where rows denote jobs: 1 to 140 and columns denote jobs: 0 to 140.For example:The value of Sijk is in row j,column i+1.)
69,80,99,68,37,20,92,66,55,66,8,69,66,63,35,66,77,44,79,62,6,55,20,99,93,67,39,96,24,89,4,47,12,77,44,28,4,68,38,67,81,96,25,26,92,81,55,95,89,7,50,3,67,40,39,97,64,91,56,45,30,57,13,87,53,62,58,72,88,46,53,57,6,55,48,38,42,61,18,35,67,30,65,17,45,58,19,27,13,91,33,14,69,77,91,66,79,21,33,98,51,45,65,7,61,78,34,3,34,70,92,75,97,14,80,87,96,39,16,54,52,59,59,42,63,85,80,18,78,91,80,34,80,69,47,87,77,93,72,52,72
31,79,70,6,42,26,40,35,34,2,58,74,31,83,98,35,46,57,12,52,80,92,55,49,41,88,88,74,15,74,39,70,58,54,24,39,42,73,87,29,64,33,41,83,91,81,17,28,1,55,33,52,50,77,55,45,63,96,95,72,59,34,12,12,60,15,48,41,74,89,17,38,4,91,34,12,71,68,11,82,95,81,19,16,82,66,94,50,8,53,36,99,35,8,14,88,24,48,5,91,18,11,87,69,12,70,99,75,41,72,32,23,50,93,41,36,57,32,84,65,48,90,73,10,35,7,4,87,58,22,41,28,3,66,24,97,31,68,27,86,20
44,64,53,81,71,94,55,44,80,49,44,57,20,91,38,11,87,22,32,66,1,63,9,25,44,78,9,75,73,67,70,2,85,52,45,48,29,41,93,43,36,15,38,38,46,32,41,90,84,22,82,16,97,33,62,79,92,96,82,13,46,85,25,4,90,64,28,4,51,12,20,91,21,26,14,92,59,16,95,85,5,41,14,43,40,64,32,1,26,76,36,2,99,88,35,71,74,75,26,41,73,67,29,14,70,88,84,7,87,42,39,46,93,58,24,27,80,91,84,3,8,55,66,15,90,81,7,84,66,72,52,81,82,14,16,5,84,23,65,89,32
71,33,68,69,27,62,15,20,91,17,77,80,56,44,39,96,53,31,18,17,60,63,75,33,25,36,57,38,72,12,76,26,13,53,37,48,62,97,65,84,58,12,17,31,42,91,55,19,66,87,92,6,1,55,38,32,9,39,75,65,8,81,2,3,51,39,89,26,69,87,46,78,20,29,6,70,59,6,59,61,14,75,26,53,64,13,8,39,3,31,68,73,11,97,22,99,53,51,14,65,55,67,58,75,86,78,47,95,33,21,53,95,29,95,54,76,89,66,75,72,16,77,42,20,4,85,37,56,22,66,11,19,32,26,39,65,13,6,68,13,29
61,99,81,61,65,66,45,19,29,2,35,13,28,12,84,56,14,57,25,82,4,27,58,1,82,55,71,31,25,79,89,12,15,64,9,46,15,16,54,54,69,7,60,95,34,60,48,14,23,68,36,45,73,15,30,75,40,53,81,52,57,79,7,16,20,78,99,53,92,98,39,75,15,19,36,15,72,53,34,81,91,14,52,18,59,15,87,85,27,18,92,17,43,89,26,66,71,16,48,57,83,42,82,85,39,50,7,58,6,1,51,3,63,62,30,14,62,5,41,1,83,91,63,34,53,1,74,27,12,67,48,84,83,3,1,77,54,27,42,12,74
71,46,51,53,52,35,68,66,66,59,71,16,87,68,40,93,65,12,22,93,87,25,79,28,91,98,6,79,27,32,30,44,81,58,67,1,97,71,65,22,30,26,94,16,37,42,48,83,5,99,16,40,65,98,60,22,79,89,96,43,90,62,90,54,22,10,72,35,86,86,41,17,1,64,2,1,66,15,45,99,1,19,17,93,22,76,44,97,5,8,60,26,54,36,48,39,62,32,73,65,79,58,3,93,53,53,7,68,35,31,60,94,55,6,47,34,44,28,95,49,7,44,87,27,2,77,44,20,78,50,19,54,94,14,76,32,31,63,93,35,11
26,46,60,69,5,79,27,84,54,62,98,67,8,4,89,38,57,39,84,50,23,60,47,26,93,22,97,90,63,8,98,22,71,45,15,33,79,18,52,41,73,50,33,11,86,78,15,90,91,47,82,31,45,79,60,28,62,80,29,55,57,41,80,66,44,46,83,33,86,26,43,33,34,93,55,86,73,9,94,22,66,99,59,86,33,7,14,83,74,67,78,55,14,41,82,98,36,43,63,30,98,9,36,3,89,51,12,89,97,61,86,96,94,81,86,14,39,52,95,99,67,94,39,67,68,33,95,99,50,8,19,49,64,65,86,57,13,80,35,82,3
51,51,1,84,46,18,45,71,38,44,24,58,34,58,95,23,83,75,91,13,5,31,3,5,46,92,85,76,66,59,92,95,36,38,55,3,79,93,85,52,20,62,45,16,87,41,40,52,53,24,26,68,76,94,8,70,7,11,43,84,52,73,6,28,50,9,46,41,77,60,89,64,14,59,5,87,21,72,34,30,10,71,25,49,10,91,46,93,58,49,68,19,78,83,58,42,70,78,32,13,85,1,9,62,25,96,54,5,88,56,7,5,92,70,36,5,24,33,43,65,85,98,43,55,19,85,47,48,70,47,60,92,46,86,86,18,47,59,18,68,35
62,44,99,71,47,44,94,88,43,30,36,22,92,52,34,17,49,96,38,58,69,75,80,58,36,39,25,66,50,16,51,17,69,61,42,46,92,54,81,61,64,4,4,13,92,76,5,89,2,92,20,8,1,3,61,96,76,80,34,62,68,57,47,84,86,2,28,4,75,9,31,73,10,36,44,10,89,9,9,4,23,21,62,7,20,36,86,36,5,38,78,52,42,61,77,7,23,55,91,47,11,6,69,55,2,53,87,97,26,39,76,61,31,12,70,70,50,38,91,56,26,58,89,79,16,15,66,5,6,90,10,44,24,8,64,48,90,36,77,68,73
87,27,21,34,50,24,86,89,4,39,73,38,72,48,65,53,57,78,82,20,49,33,64,33,30,44,91,81,31,40,54,6,97,55,68,15,57,72,89,79,83,7,59,31,85,48,85,56,74,59,8,53,41,35,26,81,96,61,2,35,90,83,86,93,96,36,28,6,98,45,78,43,67,25,33,54,73,73,8,33,35,28,1,5,93,3,18,27,89,88,77,42,48,95,37,66,39,99,6,26,65,80,1,79,39,93,56,92,30,28,18,33,7,15,52,19,82,22,35,1,52,91,15,29,81,65,36,62,4,78,85,89,99,2,57,73,57,84,89,81,80
5,48,3,76,84,94,63,86,54,17,35,39,38,48,99,29,19,26,56,95,2,47,98,33,50,34,27,52,71,90,16,10,28,56,67,95,89,82,97,63,59,32,52,80,67,27,33,69,63,7,76,44,43,75,45,58,74,79,30,89,7,77,42,3,68,54,50,99,72,25,94,11,74,67,10,40,61,90,42,93,2,44,66,62,24,68,23,42,5,69,7,18,92,18,3,64,36,79,69,4,12,38,55,92,98,64,64,95,88,7,1,42,31,69,80,96,40,90,91,32,35,18,57,48,8,32,65,20,17,26,17,35,85,94,5,95,19,9,3,13,74
96,17,21,88,28,16,53,84,75,94,79,66,64,91,8,21,11,78,70,46,28,13,1,18,55,44,14,80,38,29,81,55,7,62,51,71,53,86,22,19,12,8,12,77,27,62,33,10,5,48,70,93,88,80,43,18,18,51,70,58,65,76,7,9,53,59,71,43,29,13,54,74,2,80,52,48,27,89,13,74,11,5,15,83,34,21,67,60,48,32,84,57,97,8,24,19,29,82,5,7,68,43,92,37,22,82,41,72,57,6,91,22,31,87,74,50,28,92,19,41,26,73,9,57,88,11,71,20,78,16,98,54,65,67,65,95,86,99,8,21,60
15,31,19,36,38,88,30,27,47,75,8,87,72,32,73,41,9,30,82,22,33,41,28,97,41,78,39,74,79,36,80,60,27,25,22,33,48,1,50,10,97,12,19,31,9,75,61,41,28,83,75,13,20,46,45,50,43,32,82,96,16,35,51,40,14,91,1,37,86,34,93,16,46,2,2,46,24,32,79,51,59,65,93,98,99,80,42,29,40,62,11,82,45,93,35,54,26,36,49,37,65,91,44,40,28,5,81,15,21,27,82,93,90,45,67,40,52,2,25,57,96,32,40,18,45,5,92,11,6,87,68,97,51,65,64,8,90,30,88,84,16
43,69,92,37,6,51,9,91,44,6,48,38,76,94,1,22,48,28,24,82,81,31,17,37,64,94,47,51,65,12,85,71,52,29,37,57,50,91,26,13,78,23,87,66,85,69,21,56,87,64,57,91,23,57,86,78,66,73,61,2,48,81,78,3,61,83,96,12,77,78,33,5,9,54,1,58,64,51,23,97,51,57,36,37,35,13,17,59,36,10,82,29,34,56,18,81,97,32,90,96,50,84,72,47,86,5,35,24,25,48,77,55,69,7,8,36,38,15,81,28,27,11,59,57,20,27,78,50,73,96,85,6,89,89,68,41,83,52,92,19,48
1,55,16,13,62,7,10,71,46,24,43,14,23,90,64,90,80,14,23,69,91,8,53,24,29,40,42,87,2,89,88,75,32,32,30,7,1,89,90,30,29,71,45,62,4,35,87,38,20,64,71,32,22,60,82,25,33,51,92,69,27,84,22,5,78,11,77,31,35,1,10,71,90,80,42,50,63,54,22,44,70,24,66,67,82,62,99,89,9,54,99,84,46,9,60,93,7,23,99,24,42,6,47,76,34,47,6,50,38,46,82,52,88,61,6,58,40,17,38,88,54,91,40,55,45,44,14,64,39,9,95,67,81,57,17,99,9,59,98,35,43
6,37,71,26,60,28,35,45,47,52,13,27,84,82,8,39,75,77,97,13,20,51,80,81,79,10,95,11,28,24,64,72,44,87,74,98,26,34,39,1,80,21,75,67,88,29,12,50,76,24,73,42,26,17,72,82,45,49,75,5,36,53,58,63,23,35,69,42,20,14,26,45,31,78,59,30,7,35,2,43,42,98,53,3,81,55,41,67,13,64,76,36,57,6,71,11,55,87,80,67,24,65,39,84,65,14,17,77,6,81,81,19,37,6,20,81,6,81,74,20,50,59,58,85,96,75,32,20,30,21,41,36,30,86,99,21,85,39,41,18,65
95,57,96,69,73,62,53,93,53,43,11,42,60,83,97,74,1,42,72,93,3,93,83,48,33,84,62,26,52,77,68,5,59,15,79,36,84,64,23,31,76,64,92,76,38,25,55,61,48,56,55,86,93,65,4,37,7,8,27,89,36,84,79,58,46,48,63,41,96,66,47,4,31,82,45,59,80,28,16,77,41,90,30,51,40,12,93,13,42,45,5,25,51,77,68,42,41,64,70,15,13,82,85,46,94,88,20,8,91,80,60,60,37,78,90,81,87,16,64,66,85,3,80,7,11,65,44,33,85,64,24,56,22,65,4,29,46,89,75,26,77
3,16,84,37,31,4,63,74,25,6,88,86,89,27,74,8,24,36,37,73,10,58,73,89,22,86,72,2,37,31,51,64,84,42,21,28,22,61,61,52,96,41,92,95,4,70,5,15,60,30,78,7,15,14,6,78,60,50,4,68,6,57,49,92,16,35,66,2,56,77,54,33,93,32,50,76,37,62,16,32,89,10,98,83,20,2,80,78,49,13,88,59,5,5,97,73,73,97,42,12,35,85,11,43,30,33,62,31,19,17,4,36,55,77,73,82,13,4,69,9,2,1,55,36,93,46,46,12,99,65,58,88,28,96,21,31,50,17,77,23,72
