The number of jobs:
140

The number of machines:
12

The number of workers:
6

The processing power of each machine:
(Where columns denote machines: 1 to 12.)
6,13,15,18,17,20,17,17,19,15,12,12

The idle power of each machine:
(Where columns denote machines: 1 to 12.)
8,7,1,2,2,7,10,9,2,8,9,2

The initial coefficient of each worker on each machine:
(Where rows denote workers: 1 to 6 and columns denote machines: 1 to 12.)
0.75,1,1,1.5,0.75,0.5,0.5,1.25,0.5,0.75,1.5,0.5
0.5,1,1.5,0.75,1.5,1.25,1.5,1.5,1.25,1,0.75,1
1.5,1,1,1.25,1.5,1.5,1.5,1.5,1.25,1,1,1.5
1.5,1.5,0.5,1.5,1.5,1.25,0.75,1.5,0.5,1.25,0.75,1
0.75,0.5,1,1.5,1.25,1.5,0.5,1.25,1,1,0.5,0.75
1,1.25,0.75,0.75,1.25,1,1.5,1,1.5,1,0.5,1

The basic processing time of jobs processed on different machines:
(Where rows denote jobs: 1 to 140 and columns denote machines: 1 to 12.)
14,33,38,83,39,49,54,16,58,13,25,56
93,84,9,29,13,40,80,76,82,11,56,41
75,47,12,57,44,56,53,40,84,11,39,90
23,69,13,21,91,16,40,70,71,96,44,4
41,37,1,24,88,17,66,13,53,28,91,87
1,96,94,63,62,50,57,57,34,6,15,15
75,3,58,24,1,5,29,84,68,61,47,15
20,57,44,60,5,17,83,29,68,67,90,95
78,87,44,82,2,61,84,89,80,70,58,44
22,83,22,24,3,64,67,44,11,39,74,24
64,45,30,58,58,10,18,81,83,48,86,96
58,37,30,45,12,93,55,25,17,31,75,76
89,41,13,23,26,22,83,70,28,67,12,30
82,57,46,13,11,59,16,88,2,45,29,56
74,23,36,28,75,51,50,99,56,37,75,66
50,14,51,99,33,20,83,35,17,3,42,33
85,97,11,13,77,2,12,4,44,51,74,61
67,81,51,17,89,31,40,95,20,10,46,27
19,79,18,93,31,6,25,68,98,12,95,7
89,83,40,18,4,17,77,3,96,16,77,75
41,28,1,4,91,29,23,26,71,41,2,24
6,61,46,72,5,15,97,1,86,43,93,21
4,17,19,16,89,88,44,83,36,80,24,33
1,68,43,88,35,51,13,59,21,24,27,3
80,81,56,12,15,89,31,50,57,65,36,2
44,22,9,72,35,71,3,90,44,12,66,20
62,97,2,63,54,66,57,25,95,79,54,35
79,52,60,54,48,75,59,81,78,63,39,4
31,38,38,73,16,89,37,52,54,88,89,42
6,45,53,48,83,6,15,96,65,87,79,6
68,77,25,27,56,74,6,88,33,25,50,46
18,80,43,59,42,83,76,21,83,55,95,6
4,82,99,32,75,46,42,20,45,68,3,74
42,58,74,66,57,16,65,79,63,68,92,76
85,76,60,88,96,77,91,91,57,72,60,61
67,91,98,35,44,40,13,2,67,24,46,35
24,49,81,97,85,30,80,33,16,30,65,65
45,64,27,23,18,72,40,25,95,4,40,1
70,10,59,44,79,54,24,77,49,46,90,23
97,1,21,80,12,68,15,73,80,64,37,38
7,58,65,62,73,77,91,27,34,62,84,4
68,14,30,84,86,53,99,42,99,15,53,5
79,73,80,4,52,20,78,82,31,88,49,99
74,90,9,5,12,8,29,32,18,42,15,69
39,27,29,92,79,15,25,74,94,40,91,73
68,24,4,42,13,35,43,32,30,46,3,78
53,52,54,35,72,91,53,5,74,9,31,16
78,35,57,71,97,7,91,61,43,9,71,91
4,66,85,36,5,26,29,19,34,2,23,43
42,59,68,32,29,67,74,68,13,15,46,43
26,14,5,94,48,93,2,29,48,21,11,35
48,32,20,23,24,76,60,52,40,1,80,64
47,53,37,21,82,54,95,71,83,66,42,29
9,28,56,36,5,87,86,3,26,48,62,14
30,86,96,70,34,76,72,23,87,23,65,53
96,82,19,79,8,34,10,45,72,42,9,26
42,58,51,86,47,47,41,85,63,45,97,15
69,53,97,10,42,34,82,3,40,34,79,71
19,33,23,50,10,34,98,70,74,79,24,66
3,7,94,78,39,88,2,70,7,43,57,14
35,77,75,78,80,45,13,66,63,67,18,12
48,74,89,24,8,65,52,76,80,67,10,98
54,53,65,89,80,61,45,65,56,9,60,6
80,54,68,41,90,29,12,65,26,79,64,90
11,2,92,52,37,27,72,94,46,5,27,46
81,72,77,25,3,43,89,64,96,35,43,89
35,37,7,50,21,7,89,35,22,42,41,12
34,14,2,50,39,20,99,41,84,77,38,62
15,3,79,36,68,26,25,33,60,12,54,3
45,15,46,96,15,1,74,48,36,41,34,81
45,86,1,60,17,18,19,45,16,6,24,5
94,64,24,33,72,62,69,27,58,37,61,19
33,41,90,55,51,16,4,86,91,64,57,55
30,46,84,12,99,8,98,48,63,21,99,44
89,15,48,22,49,93,54,48,45,39,80,84
11,49,39,58,8,74,81,74,70,97,9,4
13,98,25,62,5,26,2,55,87,47,29,54
69,76,33,66,57,63,66,97,11,44,97,6
73,20,90,37,25,50,94,75,90,8,7,6
65,69,65,71,36,69,2,88,23,20,15,37
18,7,39,89,95,53,47,49,20,44,40,61
31,97,99,82,94,83,11,41,83,84,29,79
27,80,31,65,55,90,7,83,2,32,16,65
65,86,46,36,64,4,92,19,45,5,48,71
18,15,15,5,93,19,73,16,51,36,46,25
19,31,30,57,84,14,91,22,15,33,40,35
65,72,96,34,4,6,63,3,69,25,20,12
55,42,45,47,72,53,33,18,69,27,7,99
71,27,3,99,99,20,43,49,52,34,6,68
20,98,47,76,72,1,20,67,51,26,48,45
7,42,40,70,17,98,1,56,92,50,70,9
79,31,63,79,20,80,7,20,73,97,61,42
47,31,69,60,16,71,26,46,54,27,93,36
44,67,69,23,97,28,6,13,74,24,63,38
27,70,74,78,21,68,40,83,75,45,64,2
37,44,61,3,44,84,16,11,87,24,28,88
14,39,74,75,7,66,45,60,65,17,81,8
34,3,94,23,76,18,55,20,29,11,66,15
33,11,85,4,27,83,93,30,85,2,91,78
51,63,18,56,79,65,78,39,27,81,98,19
17,18,72,32,76,12,30,70,93,70,6,94
9,78,71,75,91,8,56,87,53,6,21,58
63,53,36,63,70,91,32,63,9,52,96,13
31,82,30,46,47,67,46,16,42,59,91,53
71,79,63,38,93,78,88,20,11,35,51,82
32,12,7,96,93,69,93,10,39,7,49,39
56,57,98,56,13,6,87,29,35,26,55,26
74,67,43,77,73,28,63,58,55,14,53,76
15,51,15,37,79,66,21,43,73,74,68,71
99,35,70,67,23,92,75,44,28,92,29,96
