The number of jobs:
180

The number of machines:
14

The number of workers:
5

The processing power of each machine:
(Where columns denote machines: 1 to 14.)
7,14,20,14,19,18,15,13,19,16,17,17,15,16

The idle power of each machine:
(Where columns denote machines: 1 to 14.)
3,10,2,7,2,2,3,5,9,2,8,1,9,3

The initial coefficient of each worker on each machine:
(Where rows denote workers: 1 to 5 and columns denote machines: 1 to 14.)
1.25,0.5,1.25,1.5,1.5,0.75,1,1.5,0.5,0.75,0.5,1.5,1.25,1.5
0.75,0.75,0.75,1.5,1.5,1.25,1.5,1.5,1.5,1.5,1.5,1.25,0.75,0.5
0.5,0.75,0.75,1.5,0.5,0.75,1.25,0.5,1,1.5,1.25,0.5,0.5,0.5
1,1.25,1,1.5,1.25,0.75,0.5,0.5,1.25,0.75,0.75,0.5,0.75,0.5
0.75,1,0.5,0.75,0.75,0.5,1.5,1,0.5,0.5,1,1,1.5,0.75

The basic processing time of jobs processed on different machines:
(Where rows denote jobs: 1 to 180 and columns denote machines: 1 to 14.)
52,1,21,70,8,90,8,90,49,52,46,96,19,34
60,24,28,38,61,21,57,33,42,17,63,56,62,69
91,85,83,75,96,10,61,17,75,59,9,62,52,71
23,76,7,37,42,72,78,91,14,28,31,23,23,19
62,29,59,65,96,11,51,63,64,18,48,5,59,97
63,7,32,54,4,35,96,70,3,75,10,6,95,98
60,98,32,70,63,20,47,63,68,62,34,15,92,66
24,41,57,74,9,92,53,4,30,24,86,64,76,47
52,99,60,7,37,18,41,30,74,57,43,31,74,20
83,74,54,32,9,55,20,46,19,8,2,40,24,85
39,86,72,49,62,23,2,4,64,99,42,67,65,35
74,61,18,49,15,62,55,22,62,1,85,98,96,1
18,1,22,82,60,83,86,45,13,86,13,98,77,74
68,35,73,13,11,32,30,10,60,28,65,65,19,79
25,62,52,40,3,92,22,85,50,83,2,6,60,34
97,81,30,67,23,36,6,26,42,66,90,21,2,62
95,85,94,6,43,71,73,60,38,2,22,61,82,76
57,48,4,50,93,39,19,22,9,46,80,23,43,77
57,52,23,56,20,48,42,46,50,39,42,61,86,76
2,25,86,31,25,30,72,39,22,86,49,33,85,60
47,6,26,38,30,53,75,30,97,80,67,49,88,91
99,18,10,42,74,30,73,47,39,44,92,26,5,68
36,60,82,62,69,95,82,42,69,78,73,56,82,56
19,56,31,40,93,51,26,80,82,7,52,92,54,82
4,17,35,59,88,77,86,78,72,80,83,59,93,33
96,20,10,41,75,75,81,11,83,60,93,88,41,48
31,46,29,9,71,35,32,50,76,80,91,32,8,58
28,80,89,15,28,96,68,94,58,5,55,78,7,44
33,40,70,5,95,65,11,33,20,34,51,16,13,76
63,28,78,47,25,98,18,74,31,87,48,34,18,47
50,50,75,48,84,1,29,99,72,53,31,13,28,43
47,49,11,90,53,62,30,16,64,12,58,19,91,30
46,95,69,2,85,10,44,76,80,26,15,96,9,90
80,11,35,35,3,70,94,11,28,31,77,22,60,70
26,30,40,50,93,25,11,99,84,51,98,75,40,22
