The number of jobs:
160

The number of machines:
12

The number of workers:
6

The processing power of each machine:
(Where columns denote machines: 1 to 12.)
2,11,13,16,19,19,13,19,17,16,12,17

The idle power of each machine:
(Where columns denote machines: 1 to 12.)
9,1,4,5,7,2,5,4,9,1,4,4

The initial coefficient of each worker on each machine:
(Where rows denote workers: 1 to 6 and columns denote machines: 1 to 12.)
1.5,1.25,0.5,1,0.5,1.5,0.5,1.5,1.25,1.25,1.5,1
1.25,0.75,1.5,1.5,1,1.5,0.5,1,0.75,1.25,1,0.75
1.25,0.75,1.5,1.25,1.25,0.75,0.5,1.25,0.5,1.25,0.5,0.5
0.5,1.5,0.5,1.25,1,1.25,1.5,0.75,0.5,1.5,1.25,1.25
0.75,0.5,1.5,0.5,1,0.75,1.25,1,0.75,1.25,1,0.75
0.75,1.5,1,1,0.75,1.5,1.5,0.75,1.5,0.75,1.5,1.5

The basic processing time of jobs processed on different machines:
(Where rows denote jobs: 1 to 160 and columns denote machines: 1 to 12.)
84,78,5,42,8,57,71,94,72,36,3,47
16,18,73,33,23,11,94,45,36,83,7,19
50,39,79,81,56,30,19,33,58,47,53,46
7,22,24,31,53,72,72,65,16,64,2,98
86,80,64,39,56,48,69,63,4,54,65,78
7,34,65,86,93,57,55,16,7,49,21,32
56,87,41,84,52,97,44,23,87,82,23,71
57,31,95,79,62,80,8,81,86,83,91,90
92,5,47,47,16,99,72,33,69,67,76,9
90,13,85,18,65,12,6,89,98,31,90,66
24,22,56,4,6,8,28,29,59,61,75,79
54,81,59,29,60,92,88,92,6,70,72,62
32,86,95,87,50,41,15,98,82,79,51,9
96,72,58,70,68,33,87,35,62,75,15,1
79,9,70,88,71,32,73,12,21,59,2,72
70,51,7,39,94,77,3,80,31,36,38,3
47,69,46,56,47,10,96,51,31,92,55,3
1,11,69,73,53,79,7,33,24,48,69,31
87,59,80,81,97,37,39,63,57,56,49,53
48,71,67,74,56,34,72,82,51,28,8,56
29,53,1,78,56,65,16,25,28,51,99,47
9,97,53,22,93,62,75,67,66,88,40,51
20,55,7,34,42,51,75,88,18,6,75,55
89,48,7,54,89,29,36,15,60,21,88,45
68,79,99,82,38,76,57,15,97,91,24,68
71,80,92,48,40,85,98,45,44,94,17,20
67,70,10,87,5,40,28,98,81,13,2,68
55,87,48,54,20,62,78,15,39,6,1,30
62,1,36,54,29,74,32,11,92,6,67,34
32,5,81,23,16,54,23,37,91,30,20,27
39,42,15,31,77,65,72,51,55,95,23,72
18,25,51,83,56,94,88,78,32,52,25,91
74,68,37,76,18,45,15,19,18,26,48,55
95,24,35,51,11,36,4,43,84,74,21,78
